Statement,Label
"[""Says author J.K. Rowling was the first billionaire to fall off Forbes billionaire list because of charitable giving.""]",half-true
"[""With the Trump tax law 70 percent of the benefits went to the wealthiest 1 percent.""]",half-true
"[""Raising the federal minimum wage to $15 would give more than 40 million lowwage workers a raise more than 25 percent of the U.S. workforce.""]",half-true
"[""We have a president who wanted to throw 32 million people off of the health care they had.""]",half-true
"[""Most people in my home state of Texas disagree with the president building a wall across our border.""]",half-true
"[""Our country has succeeded in reducing greenhouse emissions in previous years.""]",half-true
"[""80 percent of impeachments in Missouri have been against judges.""]",half-true
"[""The high cost of child care is the No."", ""1 reason people give for having fewer children than theyd like.""]",half-true
"[""We have just built this powerful Wall in New Mexico."", ""Completed on January 30 2019 47 days ahead of schedule""]",half-true
"[""Since the passage of the Violence Against Women Act annual rates of domestic violence have dropped by 63 percent.""]",half-true
"[""In Canada for a number of decades they have provided quality care to all people without outofpocket expenses."", ""You go in for cancer therapy you dont take out your wallet.""]",half-true
"[""GOP tax plan is better for working middleclass families since 88 of the tax relief goes to those making $100000 or less.""]",half-true
"[""Thanks to successful federal state and local efforts preliminary statistics show opioid overdose deaths are down 8.5 in West Virginia.""]",half-true
"[""Says Kamala Harris saidWe will take their health insurance away.""]",half-true
"[""Comprehensive immigration reform the bill we had back in 2013 ... brought the debt down $158 billion.""]",half-true
"[""Says nearly halfof House Republicans have supported a nonpartisan redistricting bill.""]",half-true
"[""By rubberstamping the BayerMonsanto merger the Justice Department is handing control over one quarter of the worlds seeds and pesticides market to one ginormous agribusiness.""]",half-true
"[""Trump signed a bill to clean millions of tons of garbage from worlds oceans.""]",half-true
"[""In 2018 we endured a school shooting nearly once a week.""]",half-true
"[""San Diegos border barrier almost completely ended illegal crossings.""]",half-true
"[""70 percent of Americans believe in improved and expanded Medicare for All.""]",half-true
"[""There was virtually no new business investment after the 2017 tax law."", ""The bulk was used to buy back their own stock.""]",half-true
"[""Health care is the No."", ""1 reason for bankruptcy.""]",half-true
"[""One in three women is sexually assaulted on the dangerous journey north.""]",half-true
"[""7 million more Americans are uninsured now than when President Trump was elected.""]",half-true
"[""The NRA is one of the biggest lobbyists here in the capital."", ""They spend a ton of money during elections."", ""they spent more than a million dollars here in Wisconsin on the 2018 elections."", ""Most of that was for Walker or more specifically against Evers.""]",half-true
"[""As chairman of the City Colleges I cut millions in waste and we cut property taxes.""]",half-true
"[""Says there are 2000 inadmissible migrants arriving every day""]",half-true
"[""March 2019 and ongoing food benefits WILL NOT be available until further notice."", ""Clients are encouraged to use their food benefits as soon as possible in case SNAP benefits are unavailable in March.""]",half-true
"[""Says she made sure Laquan McDonalds autopsy went public and called for the dash cam footage to be released.""]",half-true
"[""Says the Trump administration has a scheme to try to take Oleg Deripaskas ownership level down from 70 percent to roughly 40 45 so that the Russian company is no longer subject to sanctions.""]",half-true
"[""17000 individuals with criminal records were apprehended trying to cross the border in 2018.""]",half-true
"[""With the Republican tax law the rich folks got $1.5 trillion.""]",half-true
"[""If the experiences in Colorado and Washington are the experiences we have here roadway deaths are going to go up impaired driving is likely to go up.""]",half-true
"[""October 2013 Obama shut down the government for 16 days to force Obamacare.""]",half-true
"[""There was almost a 70 percent reduction in policerelated shootings under my tenure because of training supervision and policy decisions.""]",half-true
"[""Says CNN Journalist Of The Year Fired For Creating Fake News Stories with image of CNN reporter Jim Acosta.""]",half-true
"[""Says Cost of Muellers investigation $3200000 Benghazi investigation $7000000 Trumps golfing trips $83000000 New debt from Republican tax bill $1500000000000.""]",half-true
"[""Says he will put a moratorium on tax hikes to keep families in their homes.""]",half-true
"[""Quotes Donald Trump as saying in 2013 A shutdown falls on the Presidents lack of leadership."", ""He cant even control his own party and get people together in a room."", ""A shutdown means the president is weak.""]",half-true
"[""In the United States if there was equal participation of women in the labor market GDP would be up by 5 percent.""]",half-true
"[""Over 1000 people were denied a ballot on Election Day in the 2016 North Carolina primaries.""]",half-true
"[""The small cell bill is expected to create more than 20000 jobs and attract $2 billion in capital investment resulting in nearly $4 billion in economic growth over the next few years.""]",half-true
"[""Wisconsin has the number one health care system in the country."", ""Everyone in poverty now has health care""]",half-true
"[""Virginians pay the 11thhighest power bills in the nation.""]",half-true
"[""Just before Thanksgiving oil was $54 a barrel down from $82."", ""Thank you to Saudi Arabia.""]",half-true
"[""Says California Gov."", ""Jerry Brown vetoed 2016 wildfire management bill while California burned.""]",half-true
"[""Says Susana Mendozas assertion that she fought efforts to hike vehiclesticker prices when she was Chicagos city clerk is absurd  Mendoza pushed a draconian sticker penalty program.""]",half-true
"[""Every couple days we have a caravan size group of people apprehended trying to come into the country illegally or coming to the ports of entry without documentation.""]",half-true
"[""15000 troops will not see their families for Thanksgiving because of realDonaldTrumps Scaravan Stunt."", ""Oh yeah its also costing you 200 million dollars.""]",half-true
"[""We had a waiting list in Chittenden County when I came into office of about 700."", ""... We opened a new treatment hub in St. Albans and it reduced that number to zero.""]",half-true
"[""Mexico is providing professional charter buses for the migrant caravan.""]",half-true
"[""This election marks the largest Senate gains for a presidents party in a first midterm election since at least President Kennedys in 1962.""]",half-true
"[""Says a manufacturing operation in his hometown that made gunstock for Remington rifles closed down we lost those jobs and its been devastating for my little town.""]",half-true
"[""Nonpartisan experts have consistently ranked Claire one of the most independent senators  right in the middle.""]",half-true
"[""Says Ohio U.S. Rep. Steve Chabot voted to cut health care for kids affecting up to half the families at Cincinnatis own Childrens Hospital.""]",half-true
"[""Mark Harris has said he would cut Social Security and Medicare.""]",half-true
"[""We invite SNL viewers to Vermont to see all that we have to offer including our increasingly diverse communities..."", ""The leaves are changing and so is Vermont.""]",half-true
"[""Says he raised graduation rates to nearly 90 percent.""]",half-true
"[""As CaliforniasInsurance Commissioner Steve Poizner pledged to block immigrant children from ever getting MediCal health insurance.""]",half-true
"[""A lot of people are still dealing with lack of access to health care."", ""There are counties out there in my former Senate district that didnt have doctors and providers.""]",half-true
"[""Im not taking any corporate PAC money.""]",half-true
"[""Under the Republican tax reform law 83 percent of the benefits go to the top 1 percent of individuals and large multinational corporations.""]",half-true
"[""Says revenues are actually up after tax reform.""]",half-true
"[""Says over 40 Republican leaders denounced Steve Watkins campaign""]",half-true
"[""Stacey Abrams burning the flag of the state she seeks to serve as Governor.""]",half-true
"[""Says Ron DeSantis has not revealed $145000 in receipts of public taxpayer money.""]",half-true
"[""All across Ohio steel mills are reopening.""]",half-true
"[""The Postal Service only gives tribal residents PO boxes."", ""The Republicancontrolled Supreme Court just said its totally okay for North Dakota to demand that ONLY residents with street addresses can vote."", ""Native Americans were the last to get the right to vote and now they are the first to lose it.""]",half-true
"[""Says Ted Budd voted to gut protections for preexisting conditions  letting insurance companies deny coverage for necessary treatment.""]",half-true
"[""Says Dean Heller broke that promise to protect expanded Medicaid.""]",half-true
"[""Says Rep. Martha McSally has repeatedly tried to limit womens access to birth control and she even cosponsored a bill to make contraception more expensive for women.""]",half-true
"[""With the Republicanbacked tax cut were seeing the result and to date federal tax revenues have gone up.""]",half-true
"[""I have no financial interests in Saudi Arabia.""]",half-true
"[""In Congress Ron DeSantis demanded that any new health law eliminate protections for people with preexisting conditions.""]",half-true
"[""When Ron DeSantis was asked what cancer patients should do without health insurance DeSantis said show up to the emergency room.""]",half-true
"[""Orange County released a sex offender instead of turning him over to immigration authorities  like a sanctuary city.""]",half-true
"[""Says Claire McCaskill even said this about private planes that normal people can afford it.""]",half-true
"[""Says 60 percent of Austins waterways are found to be contaminated with fecal matter and deemed unsafe to swim.""]",half-true
"[""Says U.S. Rep. Mimi Walters took $213000 from insurance interests and that she supporteda plan that strips protections for people with preexisting conditions and slaps an age tax on older Californians.""]",half-true
"[""Says congressional candidate Dino Rossi once suggested the state build homes for unwed mothers.""]",half-true
"[""Says Floridas economy is largely propped up on lowwage work.""]",half-true
"[""In Wisconsin Foxconn has 4000 jobs people making $53000 a year.""]",half-true
"[""The latest round of tariffs now means that the total tax increase on Americans from enacted tariffs exceeds the tax increases from the Affordable Care Act.""]",half-true
"[""Says Tony Evers will raise property taxes raise income taxes and raise gas taxes by as much as a dollar a gallon.""]",half-true
"[""Says Dave Brat voted against protecting preexisting conditions.""]",half-true
"[""Says that Steve Watkins bragged to voters that he built his company from scratch but it was all a lie.""]",half-true
"[""Says Minnesota congressional candidate Jim Hagedorn supports a plan that would take away health care for 340000 veterans with 17000 in Minnesota possibly losing coverage.""]",half-true
"[""Says Kentucky Rep. Andy Barr would let shady payday lenders take advantage of our troops and that he took $36550 from payday lenders.""]",half-true
"[""Says New Jersey Rep. Leonard Lance voted repeatedly to let insurance companies charge more to people aged 50 and over.""]",half-true
"[""Says Gavin Newsom didnt solve the homeless problem at all as mayor of San Francisco and its gotten worse.""]",half-true
"[""2.4 million people in Wisconsin have preexisting conditions and Leah Vukmir supports letting insurance companies deny coverage to people with preexisting conditions.""]",half-true
"[""I voted to defund sanctuary cities.""]",half-true
"[""Californias rent control measure Proposition 10 would have No effect on homeowners""]",half-true
"[""Dark money is paying for over 80 percent of Kavanaughs ads.""]",half-true
"[""Says Bruce Poliquin voted to strip 117000 Mainers of their insurance.""]",half-true
"[""Missouri has the worst roads in the Midwest and nearly the worst roads in the country.""]",half-true
"[""Sen. Joe Manchin stands with Hillary Clinton and D.C. Dems on gun control higher taxes amnesty and Planned Parenthood.""]",half-true
"[""The United States is now the No."", ""1 energy producer in the world."", ""That happened just recently.""]",half-true
"[""Says that in Texas you can be too gay to adopt a foster child who needs a loving home.""]",half-true
"[""Says Mike DeWine wanted to allow insurance companies to refuse to pay for preexisting conditions.""]",half-true
"[""Under Phil Bredesen in sexual harassment cases his administration chose to shred some of the documents so that womens voices would never be heard.""]",half-true
"[""Says Democratic North Carolina House candidate Dan McCready took money from the Pelosi crowd and is with them in their agenda and wants to repeal your tax cut.""]",half-true
"[""Says Kansas U.S. House candidate Paul Davis was caught with a stripper during a drug raid and later voted to allow strip clubs to open near homes churches schools and daycare facilities.""]",half-true
"[""Says Sen. Joe Manchin has a $700000 D.C. luxury yacht.""]",half-true
"[""SaysOhio congressional candidate Danny OConnor has raised 90 percent of his campaign funds from liberal out of staters.""]",half-true
"[""Says Texas U.S. Rep John Culberson voted to let insurance companies charge people 50 and over five times more than younger people.""]",half-true
"[""Says U.S. Rep. Kyrsten Sinema voted to cut ICE.""]",half-true
"[""Says Democratic congressional candidate Tom Malinowski supports a full repeal of the 2017 tax law which includes vital tax incentives for New Jersey communities.""]",half-true
"[""Says Tony Evers wants to cut Wisconsins prison population in half a dangerous plan that today would mean releasing thousands of violent criminals back into our communities.""]",half-true
"[""Says Michigan congressional candidate Elissa Slotkin just parachuted into the district to run for Congress and admitted that she doesnt know our area.""]",half-true
"[""Says she voted to stop a new age tax under which Arizonans age 50  over could be charged 5 times more for their health care.""]",half-true
"[""Most Americans dont own stocks.""]",half-true
"[""Says there is a report that showed that should we move to cover more people to a Medicare for All system we could actually save the system trillions over an extended period of time.""]",half-true
"[""Puerto Ricos electric grid and their electric generating plant was dead before the storms ever hit."", ""It was in very bad shape."", ""It was in bankruptcy."", ""It had no money."", ""It was largely  you know it was largely closed.""]",half-true
"[""Nearly 7 million Floridians have preexisting conditions  but Rick Scott and Florida Republicans wants to take away their health care coverage by ending the Affordable Care Act.""]",half-true
"[""Says Mike DeWine took $40000 from ECOT and did nothing while the online forprofit school lied about enrollment and took millions meant for our kids.""]",half-true
"[""When two judges said it was illegal to fire a teacher who viewed pornography at school Tony Evers worked with Republicans and Democrats and changed the law.""]",half-true
"[""Says Andrew Gillum wants to abolish ICE and doesnt believe in doing any type of immigration enforcement.""]",half-true
"[""Bruce Ohrs wife Nellie Ohr worked for Fusion GPS  which was the firm hired by the Clinton campaign to write the dossier."", ""Bruce Ohr gave the dossier to the FBI."", ""The FBI then used the same dossier to spy on the Trump campaign.""]",half-true
"[""We saw the true danger of the FCCs net neutrality repeal when Verizon was caught throttling California fire fighters.""]",half-true
"[""Says Amy McGrath wants to fund more welfare for people who can work but dont.""]",half-true
"[""Fully half the people our research is showing half the people in California want to leave.""]",half-true
"[""Im not a politician.""]",half-true
"[""While Richard Cordray was Attorney General 12000 rape kits like Allyssas were left untested."", ""Cordrays failure left serial rapists free to strike again."", ""Then Mike DeWine became Attorney General."", ""He tested all 12000 rape kits."", ""Now hundreds of rapists are behind bars.""]",half-true
"[""Studies are showing Californias wildfires are producing more emissions than all of our cars are doing.""]",half-true
"[""When the law stopped Tony Evers from revoking a teachers license for viewing pornography Tony worked with lawmakers from both parties to change the law so offenders could be kicked out of the classroom.""]",half-true
"[""Says Kevin Cramer voted to let insurance companies go back to denying coverage for 300000 North Dakotans with preexisting conditions.""]",half-true
"[""Omarosa Exposed Turns out she was actually working for Hillary""]",half-true
"[""Gwen Graham owns a $14 million stake in her familys company thats behind the American Dream Mall."", ""..."", ""While Graham and her family will make millions Florida will be stuck with poverty wage jobs endangered wildlife and massive traffic congestion.""]",half-true
"[""Says Sen. Dean Heller wants to cut programs like Social Security and Medicare to pay for tax cuts for his ultrawealthy donors.""]",half-true
"[""Says she is the only candidate for Senate who refuses to cut Medicare and Social Security or raise the retirement age.""]",half-true
"[""Claims that Democratic candidate for governor Matt Flynn told one child predator to wait and see when he should have turned him in to authorities.""]",half-true
"[""Says he was not part of transferring any priests accused of sexual abuse.""]",half-true
"[""A number of Democrats running for governor want to cut the prison population by 50 and that would require the release of thousands of violent felons.""]",half-true
"[""LeBrons I Promise School To Cost Taxpayers Millions Of Dollars Every Year""]",half-true
"[""Says Matt Rosendale consistently supported land use rules that would help developers like him and hurt farmers in Montana.""]",half-true
"[""Congressman DeSantis voted to cut Social Security and Medicare and voted to increase the retirement age.""]",half-true
"[""Says Mahlon Mitchell received a massive raise on the backs of hardworking firefighters and turned the union into his own personal political slush fund.""]",half-true
"[""Says Tammy Baldwins record includes opposing harsher punishments for criminals who commit violent crimes near schools.""]",half-true
"[""Says Tony Evers didnt revoke the license of a teacher caught spreading pornography and commenting on the bodies of middleschool girls.""]",half-true
"[""Says the Koch Brothers sponsored a study that shows that Medicare for All would save the American people $2 trillion over a 10year period.""]",half-true
"[""The Black Rivers water quality is rated at the very top in North Carolina.""]",half-true
"[""Satanic leader confesses to sacrificing 675 children gifted to him by doctors.""]",half-true
"[""Every time theyve done those border patrols theyve taken out people who have trafficked drugs."", ""Thats the federal governments role."", ""Theyre doing their job.""]",half-true
"[""If a lawsuit backed by Josh Hawley succeeds nearly 2.5 million Missourians with preexisting conditions could lose their health care coverage.""]",half-true
"[""I dont think its been proven that the game of football causes CTE.""]",half-true
"[""Trump tax cut benefits all congressional districts up to $44697 per family.""]",half-true
"[""Republicans vote to make it legal nationwide to ban gays and lesbians from adopting.""]",half-true
"[""Says Adam Putnam backed a water bill that gutted water quality regulations.""]",half-true
"[""Says Brett Kavanaugh refused to uphold key patient protections in the past.""]",half-true
"[""Says Patrick Morriseys familys firm was paid $500000 to lobby AGAINST Trumps last Supreme Court nominee Neil Gorsuch.""]",half-true
"[""Say Pope says that the rights of Muslim migrants trump any safety concerns that you might have with them in your country.""]",half-true
"[""European allies pay us $2.5 billion a year to keep our forces there."", ""It would cost us more money to bring the troops home than to keep them in Europe.""]",half-true
"[""If there is a firearm available it is 17 times more likely to be used either for suicide or for assaulting a friend relative an acquaintance than it is to be used in fending off an intruder.""]",half-true
"[""Says Brett Kavanaugh has said the president shouldnt be investigated.""]",half-true
"[""Facebook removes censors Declaration of Independence as hate speech""]",half-true
"[""Repealing the Affordable Care Act  and with it Ohios Medicaid expansion  could cost Ohio more than 81000 jobs jeopardize nearly 1 million Ohioans health care coverage and leave more than 220000 Ohioans with mental illness or substance use disorders without insurance.""]",half-true
"[""83 of Trump tax breaks go to the wealthiest 1.""]",half-true
"[""Marijuana and THC have caused emergency room visits to skyrocket.""]",half-true
"[""There are a lot of private charters."", ""And in fact Tony Evers sought and received the largest charter school grant in the country from the TrumpDeVos administration to start new charter schools in Wisconsin.""]",half-true
"[""Every day over 450000 Americans sit in jail not because theyve been convicted of anything but because they are too poor to pay bail  dont have high powered attorneys.""]",half-true
"[""Says Sherrod Brown in 1978 voted for stricter removal standards for voter registration and then enforced them as Secretary of State.""]",half-true
"[""Says Hillary Clinton once supported a border wall until she ran for president in 2016.""]",half-true
"[""Wisconsin is 49th in the country in internet speed.""]",half-true
"[""Says Kevin Cramer wants tocut Social Security and Medicare to pay for tax cuts.""]",half-true
"[""The science is clear under President Trump greenhouse gas emissions are down.""]",half-true
"[""Says Dean Heller helped craft a partisan repeal bill that also would have slashed coverage protections for people with preexisting conditions.""]",half-true
"[""Flip Flop After opposing term limits for decades Adam Putnam adopts Donald Trump and Ron DeSantis position.""]",half-true
"[""North Koreas history of international negotiations shows theyll take the concessions theyll keep them in their pocket and then they wont deliver.""]",half-true
"[""The bulk of the problem with the opioid epidemic is the fentanyl and all the synthetic drugs coming across the southern border.""]",half-true
"[""If you are talking about Canada .. our wine cannot sit on their supermarkets.""]",half-true
"[""Says Marsha Blackburn voted against military pay raise.""]",half-true
"[""The bottom line is clear Under the policies of this unified Republican government American workers families and business owners are achieving economic growth that is unmatched in recent memory."", ""More than 1 million new jobs have been created just since we passed tax reform last December.""]",half-true
"[""Republican sabotage cost 3.2 million people coverage in 2017.""]",half-true
"[""Says the California state auditor found John Chiang lost track of $31 billion dollars as state controller.""]",half-true
"[""GOP candidate for California governor Travis Allen on the floor vote  refused to join Republicans opposing driver licenses for illegal aliens.""]",half-true
"[""While Phil Bredesen was in the governors office the number of Tennesseans on unemployment nearly doubled.""]",half-true
"[""Trained police hit their targets less than 30 percent of the time.""]",half-true
"[""Says Bill Nelson is one of Americas most independent senators.""]",half-true
"[""Marc Molinaro has cut taxes his budget now is lower than it was six years ago in Dutchess County""]",half-true
"[""Theres more union jobs growing in Texas which is a righttowork state than in Illinois and factory workers make more money in Texas than they do in Illinois.""]",half-true
"[""The Mueller investigation is soon to be $20000000.""]",half-true
"[""Says Gwen Graham voted against President Obama 52 percent of the time.""]",half-true
"[""Religion in America isnt receding."", ""Its just the opposite."", ""Faith is gaining new life across America every day.""]",half-true
"[""SaysJoe Manchin displayed an unwillingness to change the failed Obamacare.""]",half-true
"[""It begins California appoints first illegal alien to state office.""]",half-true
"[""Each year ICE detains someone it costs taxpayers over $50000."", ""For comparison by the way thats four times the amount the federal government spends on each child in our public schools.""]",half-true
"[""In San Francisco we were successful in reducing our street population 40 percent."", ""We got 12000 people off the street.""]",half-true
"[""Says Heidi Heitkamp cast the deciding vote to kill the Congressional Review Act that would have repealed a BLM flaring rule that was designed just for North Dakota.""]",half-true
"[""Welders are coming out of their tech schools at $28 an hour and pipefitters are making six figures.""]",half-true
"[""Says the term illegal alien is a legal term its in statute its a federal term.""]",half-true
"[""Says Benito Mussolini initiated a campaign to drenare la palude drain the swamp by firing more than 35000 civil servants.""]",half-true
"[""Says Adam Putnam opposed bringing troops putting troops on our southern border using the National Guard.""]",half-true
"[""Kirsten Gillibrand has put forward 331 bills since shes been in Congress."", ""Do you know how many of them have been passed into law Zero""]",half-true
"[""Says Luke Messer and Todd Rokita voted to fasttrack Obamas trade deals.""]",half-true
"[""You Evan Jenkins said your philosophy was progressive mainstream back in 2003.""]",half-true
"[""All the things Patrick Morrisey is saying  that I supported Hillary Clinton cap and trade Planned Parenthood  PolitiFact went through each and every allegation and said False False False False.""]",half-true
"[""Says George Soros has unloaded a whopping $1 million to install his liberal puppets in positions of power in Texas this fall.""]",half-true
"[""Says that on the tax reform law Democratic leaders are promising to take it all away.""]",half-true
"[""Flint still doesnt have clean water.""]",half-true
"[""We have spent $7 trillion trillion with a T $7 trillion in the Middle East.""]",half-true
"[""I am the only one onstage who has never voted to raise your taxes."", ""These two each a billion dollars worth of votes to raise your taxes.""]",half-true
"[""The nuclear deal gave Iran $150 billion giving $1.8 billion in cash  in actual cash carried out in barrels and in boxes from airplanes.""]",half-true
"[""Says of disclosinghis $20000 speech about Syria there was no hiding."", ""I released it.""]",half-true
"[""Says the 2015 vote on the American Security Against Foreign Enemies Act was not a vote to deny access to the U.S.""]",half-true
"[""In Mobile its something like 1700 families generate 80 percent of the crime."", ""We know who those families are.""]",half-true
"[""Says Facebook shut down a ChickFilA Appreciation Day.""]",half-true
"[""The United States has a massive trade deficit with Japan."", ""Its anywhere from $69 billion to a $100 billion a year.""]",half-true
"[""Our bold reforms have Wisconsins unemployment rate down to an alltime LOW of 2.9 percent and the number of people working at an alltime HIGH""]",half-true
"[""Greitens accuser admits photo session may have been a dream.""]",half-true
"[""Nancy Pelosi vows Democrats will raise taxes if they take back the House.""]",half-true
"[""The Coast Guard confiscated 200 tons of contraband heroin and so forth."", ""At the border they collected 20 tons.""]",half-true
"[""The omnibusbill does not designate a single dollar for Planned Parenthood.""]",half-true
"[""Says Mary Taylor has a work schedule that is almost untraceable.""]",half-true
"[""Says Rep. Martha McSally is a FlipFlopBorderHawk.""]",half-true
"[""Says caravans of people are coming to cross the MexicoU.S."", ""border.""]",half-true
"[""Pennsylvania is the only state in the country not to tax drillers.""]",half-true
"[""Says Supreme Court rival Michael Screnock is running with the Koch brothers support.""]",half-true
"[""Ohio student suspended for staying in class during National Walkout Day""]",half-true
"[""NC Republicans raided $58 million that was supposed to help create jobs for North Carolinians.""]",half-true
"[""For the sixth straight year we have secured record funding for K12 and state universities.""]",half-true
"[""It happened under Obama and it was lauded by the media as being genius."", ""And now under the Trump campaign  its the Cambridge Analytica scandal.""]",half-true
"[""Robert Muellers investigative team has 13 hardened Democrats some big Crooked Hillary supporters and Zero Republicans.""]",half-true
"[""There are no provisions in here that substantially affect or advantage the big Wall Street bankers.""]",half-true
"[""Says Democratic obstruction is the reason why many important positions in government are unfilled.""]",half-true
"[""Research shows that 1 percent of licensed dealers supply a whopping 57 percent of the guns that are recovered in crimes.""]",half-true
"[""Says that during the Supreme Court campaign Michael Screnock has vowed to uphold the platform of the NRA.""]",half-true
"[""The last private rocket launch cost $80 million."", ""If the government did it the same thing would have cost probably 40 or 50 times that amount of money."", ""I mean literally.""]",half-true
"[""American aluminum and steel are vital to our national security."", ""..."", ""They are the bedrock of our defense industrial base.""]",half-true
"[""The Koch brothers have given Paul Ryan $500000 in campaign contributions.""]",half-true
"[""Californias singlepayer healthcare proposal would force seniors off of Medicare.""]",half-true
"[""ALERT Massive Easter Egg Recall Leaves MILLIONS Of Children In Danger THROW THEM AWAY They WILL Kill Your Kids.""]",half-true
"[""Says Florida has roughly 1500 resource officers dealing with about 3800 schools.""]",half-true
"[""We have laws on the books designed to prevent people with mental illnesses from getting firearms.""]",half-true
"[""Says NRA head Wayne LaPierre said We believe in absolutely gunfree zerotolerance totally safe schools."", ""That means no guns in Americas schools."", ""Period.""]",half-true
"[""We have roughly between 85000 and 95000 open jobs in Wisconsin.""]",half-true
"[""The majority of Georgians incarcerated in local jails have never been convicted of crime."", ""They are simply too poor to pay their bail.""]",half-true
"[""Says Gov."", ""Rick Scott ended $20 million in funding for mental health care despite Florida already ranking at the bottom.""]",half-true
"[""There are more guns in this country than there are people.""]",half-true
"[""In the 1980s the state funded 68 of school expenses and now the states share is 38.""]",half-true
"[""Theres a large number of schools in Texas that dont even offer sex education.""]",half-true
"[""Says Tim Burns and Rebecca Dallet have openly criticized laws signed by Governor Walker that they disagree with and are campaigning as activists who will implement their policies from the bench.""]",half-true
"[""In 2005 or 2006 U.S. Sen. Chuck Schumer voted for the wall.""]",half-true
"[""Richard Corcoran has a plan to divert even more of our tax dollars to unaccountable private schools.""]",half-true
"[""Many gang members have taken advantage of glaring loopholes and our laws to enter the country as illegal unaccompanied alien minors.""]",half-true
"[""Violent crime in Puerto Rico is on the rise as nearly onethird of the island remains without power.""]",half-true
"[""Says the Steele dossier wasaccording to James Comeys June 2017 testimonysalacious and unverified.""]",half-true
"[""Incredibly some Tallahassee politicians want to make Florida a sanctuary state.""]",half-true
"[""Under President Barack Obama 4 million jobs lost unemployment rose from 7.8 to 9.9 the SP 500 was 1115.1 and the GDP went down 2.8.""]",half-true
"[""Consumer confidence business confidence and manufacturing confidence are the highest they have been in many decades.""]",half-true
"[""About 1.1 million people legally enter the U.S. each year as permanent residents  65 percent of that is some kind of chain migration 22 percent is diversity lottery asyling refugees only about 14 15 percent has anything to do with work.""]",half-true
"[""Texas is home to more feral pigs than any other state  an estimated 50 percent to 75 percent of all feral swine in the nation.""]",half-true
"[""Apple has just announced it plans to invest a total of $350 billion in America and hire another 20000 workers.""]",half-true
"[""America is a nation of builders."", ""We built the Empire State Building in just one year."", ""Isnt it a disgrace that it can now take 10 years just to get a minor permit approved for the building of a simple road""]",half-true
"[""Because of my policies Black Unemployment has just been reported to be at the LOWEST RATE EVER RECORDED""]",half-true
"[""We have right now  in the state of California 55 percent of all immigrants are on public assistance.""]",half-true
"[""Says under herleadership Democrats fought to ... make sure the 2011 HOPE bill ... prevented the use of ACTSAT testing standards.""]",half-true
"[""Current immigration policy imposes as much as $300 billion annually in net fiscal costs on U.S. taxpayers.""]",half-true
"[""Says border fencing finished near El Paso in 2010 dramatically curtailed illegal crossings local crime and drug smuggling.""]",half-true
"[""Under his own legislation Donald Trumps own family would not have been allowed into the country.""]",half-true
"[""In American history since 911 weve had 85 major attacks in our country 73 percent of them have been by white nationalist hate groups.""]",half-true
"[""Chrysler is leaving Mexico and moving back to Michigan.""]",half-true
"[""The Republicans and President Donald Trumppassed a tax bill that gave 80 percent of its benefits to the top 1 percent.""]",half-true
"[""In Trumps first year as president job growth slowed to a sixyear low.""]",half-true
"[""The Legionella bacteria is in most water systems in Illinois.""]",half-true
"[""In Congress RonDeSantisFL was the DECIDING vote AGAINST our states right to protect Florida waters from drilling.""]",half-true
"[""Come February 2018 Americans will see their paychecks grow at the tune of saving $1000 or more a year.""]",half-true
"[""Every taxpayer their taxes are going down except rich people in Manhattan and San Francisco."", ""Some of them their taxes may go up.""]",half-true
"[""New York state spends more than $8 billion in taxpayer money each year on jobcreation programs  more than the combined total of the next three largest states""]",half-true
"[""Mostly Democrat states refused to hand over data that could show election fraud.""]",half-true
"[""Pier 39 terrorist was an antiTrump antifa supporter.""]",half-true
"[""Fentanyl is now killing more Americans than heroin or any other opioid.""]",half-true
"[""The truth is this tax plan raises middleclass taxes.""]",half-true
"[""Says Texas Department of Public Safety numbers show that 1.6 percent of crime is committed by unauthorized immigrants.""]",half-true
"[""The 1986 tax reform approved under Ronald Reagan was polling at about 18 percent right before they passed it.""]",half-true
"[""Officials at Hyperloop One have referred to the route as one of the best theyve ever seen.""]",half-true
"[""Says the Obama administration purged training courses and information about Islamism jihad Sharia and the Muslim Brotherhood.""]",half-true
"[""The House tax plan would provide permanent tax cuts for individuals who are multimillionaires and billionaires but all middleclass families will eventually face a tax increase since tax relief for them expires.""]",half-true
"[""In the current law if you report harassment youre the one that has to go into 20 hours of counseling before you can decide whether you were really harassed.""]",half-true
"[""Under the House Republican tax plan in Wisconsin the median household of four gets about a $2000 tax cut on average.""]",half-true
"[""Says Tallahassee mayor Andrew Gillum wants to make Florida not a sanctuary city but a sanctuary state.""]",half-true
"[""Half of the proposed federal tax breakswould go to the wealthiest 1 percent.""]",half-true
"[""Says $3 trillion in offshore money... is coming back into the economy because of the GOP tax bills.""]",half-true
"[""TheSenate GOP plan does not raise taxes for Americans earning less than $70000.""]",half-true
"[""In the House Republican bill 70 percent of the tax relief goes to those families making less than 200000.""]",half-true
"[""The GOP tax plan Sabotages the health care of 13 MILLION Americans.""]",half-true
"[""Close to half of the voters in America the only tax they pay is the payroll tax.""]",half-true
"[""Under the Republican tax bill President Donald Trump and his family would walk off with more than a billion dollars personally.""]",half-true
"[""Democrats on the House Ways and Means Committee werent even entitled to bring an expert witness on any aspect of the tax code that affects 100 percent of our economy.""]",half-true
