Statement,Label
"""In 2011, for example, the United Kingdom had 146 deaths due to gun violence; Denmark, 71; Portugal, 142; and Japan, 30. But last year, in the United States, almost 40,000.""",mostly-true
"Says ""30,000 veterans in North Carolina have no health insurance.""",mostly-true
"Since 1938 the minimum wage has been increased ""23 times"" and was raised ""21 times during Democratic congresses, and only twice during Republican ones.""",mostly-true
"""Expanding Medicaid would bring 40,000 jobs to North Carolina.""",mostly-true
"""In 1992, the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country, committing felonies, sent back and then they were right back across the border to do the same thing.""",mostly-true
"""Today, property taxes are lower than they were in 2010.""",mostly-true
"Obamacare premiums ""have gone up 160 percent in West Virginia in 4 yrs.""",mostly-true
"""All of this work helped us increase graduation rates by 42 percent and substantially reduce the racial achievement gap.""",mostly-true
"""There are almost 60,000 North Carolina children on waiting lists to access a school that works best for them.""",mostly-true
"""Our economy is growing at its fastest pace in nearly four years. Unemployment is at an all-time low.""",mostly-true
"""Not a dollar would be paid out until jobs in the Foxconn development area were created.""",mostly-true
"""The top 0.1 percent ... own about the same wealth as 90 percent of America.""",mostly-true
"""Over 40 percent of the American people don't have $400 in the bank.""",mostly-true
"""President Trump has the strongest support percentage-wise in our state than any other state in the nation. He won West Virginia by almost 43 percentage points and he's been carrying close to 60 percent approval.""",mostly-true
"""We took a deal to the president just last February, less than a year ago -- $25 billion over 10 years in border security done the right way - and the president blew up the deal.""",mostly-true
"""As of September 2018, there are 6,683 WV children in foster care — 1,415 of whom are legally eligible for adoption.""",mostly-true
"""Wisconsin lost over 600 farms last year & our farmers can't afford the #TrumpShutdown.""",mostly-true
"""I took over the school district when it had a $1 billion structural deficit and left them with $1 billion in cash and 70,000 more students than they have today.""",mostly-true
"""Hillary on child aliens in 2014: Send them back.""",mostly-true
"Says no elections protest was filed, McCready conceded and ""every"" county board certified its results from the Mark Harris, Dan McCready race.",mostly-true
"California’s budget surplus is about ""$30 billion""",mostly-true
"""Under any objective measure, our static compensation has failed to keep pace with economic realities.""",mostly-true
"""WV's tourism industry grew at a rate 30% above the national rate in 2017. This increase reversed a four-year decline in which travel-generated spending fell more than $600 million.""",mostly-true
"""Migrants DEMAND $50,000 each to go home, or else …""",mostly-true
"""At least three or four of the pieces that are in"" in the Republican lame-duck legislation, Scott Walker ""has vetoed previously.""",mostly-true
"""Border Patrol agents were caught on film destroying supplies left to help migrants""",mostly-true
"""Principal bans candy canes.""",mostly-true
"""Hunters contribute more than $500 million"" to West Virginia.",mostly-true
"""As a city, we currently use about 4 percent less electricity today than we used in 1989.""",mostly-true
"""Fifty percent of our (West Virginia) budget was for lower education.""",mostly-true
"""After a decade of progress, the rate of uninsured children is now rising.""",mostly-true
"During his governorship: ""Every single city and county in Virginia, their unemployment dropped, and in most of the rural communities, it dropped more than 50 percent.""",mostly-true
"There was ""an estimated $5.3 million of economic loss just for a few hours of shutting down the border. You’re talking about millions and millions of dollars — billions of dollars — of economic consequence, if we continue with this rhetoric around shutting down the border without considering what that means.""",mostly-true
"The United States imports ""50 percent of at least 50 mineral commodities each year, including 100 percent of 21 of them.""",mostly-true
"""Tear gas was used on average once a month during the Obama administration for very similar circumstances.""",mostly-true
"""One year ago, (Republicans) would not fill seats vacated for people who went to the administration because of the cost of those elections. Now, they’re talking about changing the rules to add additional elections that will cost millions of dollars of taxpayer expense.""",mostly-true
"""We have lost over $1 billion in not taking the Medicaid expansion money, only to insure fewer people.""",mostly-true
"""Studies even show that when women go to Congress they get more things done - more bipartisan effort, more bills passed.""",mostly-true
"""#Broward elections department has a history of violating the law.""",mostly-true
"""The number of people who just got their voting rights restored in Florida is greater than the populations of Wyoming, Vermont, Alaska, North Dakota, South Dakota, Delaware, Rhode Island, Montana, Maine and New Hampshire.""",mostly-true
"Says Clint Eastwood said ""one day we will realize that the Barack Obama presidency was the biggest fraud ever perpetrated on the American people."" ​",mostly-true
"""What did Joe Manchin say about civility? Today, he said he wanted to ‘beat the living crap out of’ his Republican opponent during their debate.""",mostly-true
"Says Texas U.S. Rep. John Culberson ""was caught using campaign cash on collectibles, including Civil War memorabilia and fossils.""",mostly-true
"Says that after the overdose death of a Tomah VA veteran, she ""brought both parties together to help pass a law"" to ""make the VA accountable and also to stop the overprescribing of"" opioids.",mostly-true
"Says Tony Evers wants to give in-state tuition and drivers licenses to ""illegal aliens.""",mostly-true
"""President Donald Trump even referred to one of (Kevin) Cramer’s health care repeal bills as 'mean' because the bill gutted protections for North Dakotans with preexisting conditions.""",mostly-true
"""Poverty in WV is more than 5% higher than the national average.""",mostly-true
"Says Andrew Gillum was ""singing a different tune"" about charter schools at the Florida debate.",mostly-true
"""George Holding has voted 13 times to deny Kevin, and the 300,000 people like him in the 2nd Congressional District, coverage"" for their pre-existing conditions.",mostly-true
"""For perspective, Special Session costs you $50k, every single day. That’s roughly the average teacher’s salary in NC.""",mostly-true
"Says Scott Walker supports ""a health care plan that would gut protections for pre-existing conditions.""",mostly-true
"Says U.S. Rep. Mimi Walters ""votes with Donald Trump 99 percent of the time.""",mostly-true
"A letter to President Donald Trump from 22 senators ""is a way of saying to the president, ‘You are now under an affirmative requirement, legal requirement, to investigate' "" journalist Jamal Khashoggi’s disappearance and suspected murder.",mostly-true
"""At (Mike Braun’s) company, the deductible on his health care is $10,000.""",mostly-true
"""Only Duterte’s Philippines and Trump’s United States of America have money bail.""",mostly-true
"Says Marsha Blackburn ""voted against the Reauthorization of the Violence Against Women Act, which attempts to protect women from domestic violence, stalking, and date rape.""",mostly-true
"Says Tallahassee ""is experiencing a five-year low in our crime rate.""",mostly-true
"Says Andrew Gillum has presided over ""the highest crime in Florida four years running.""",mostly-true
"""I voted to fund President Trump’s wall.""",mostly-true
"Says Sen. Richard Blumenthal ""lied about his service"" in Vietnam.",mostly-true
"Says New Jersey U.S. Rep. Leonard Lance was ""rated among the most bipartisan in Congress.""",mostly-true
"Says Bill Nelson ""skipped 45 percent of the hearings on national security.""",mostly-true
"""Since NAFTA’s adoption, the United States racked up trade deficits totaling more than $2 trillion.""",mostly-true
"""Joe Manchin has a ‘D' rating from the NRA.""",mostly-true
"West Virginia University’s incoming freshman class has the ""highest-ever GPA""",mostly-true
"Tim Kaine: ""opposes everything President Trump does.""",mostly-true
"""Tony Evers says that tax dollars should pay for the abortions just like they pay for tonsillectomies.""",mostly-true
"Under the North American Free Trade Agreement, ""we lost thousands of plants.""",mostly-true
"Says ""Rep. Ann Wagner, a three-term incumbent, has never held a town hall in the Second District.""",mostly-true
"Says ""Claire McCaskill receives the second-most contributions from insurance companies in the entire Senate.""",mostly-true
"Says he ""beat (President Barack) Obama at the Supreme Court, saving coal jobs.""",mostly-true
"""In 2017, the number of new business registrations in West Virginia grew nearly 11 percent (8,318 new businesses registered for the year). This comes off the heels of a 12 percent increase in new business registrations during 2016.""",mostly-true
"""Special education categorical aid"" from the state ""hasn’t been raised in over a decade.""",mostly-true
"Says Marsha Blackburn ""at the behest of the pharmaceutical industry, co-sponsored a law that weakened DEA enforcement efforts against drug distribution companies that were supplying corrupt doctors and pharmacists who peddled narcotics to the black market.""",mostly-true
"Says Dino Rossi ""stripped"" health care ""from 45,000 children.""",mostly-true
"Says Leah Vukmir was ""just about the only legislator who stood with the insurance companies"" and ""voted against oral chemotherapy.""",mostly-true
"Says Andrew Gillum ""wants to increase Florida taxes by a billion dollars.""",mostly-true
"Says Joe Manchin ""strongly supported and voted for Hillary Clinton after she said, ‘We’re going to put a lot of coal miners and coal companies out of work.’""",mostly-true
"Says Steve Chabot ""voted to strip insurance protections for pre-existing conditions.""",mostly-true
"""President Trump’s Republican Party will create more debt in one year than was generated in the first 200 years of America’s existence.""",mostly-true
"Says Joe Radinovich ""was cited 30 times for not paying court fines.""",mostly-true
"Teacher pay has increased under Republican leadership every year for the past 5 years.  In fact, even according to the national teacher's unions own rankings, NC ranked number 2 in the U.S. for fastest rising teacher pay 2016-2017.",mostly-true
"""When Abraham Lincoln made the Gettysburg Address speech, the great speech, do you know he was ridiculed? He was ridiculed.""",mostly-true
"""Thanks to President Trump and Republicans over the past year through July, U.S. manufacturing added 327,000 jobs, the most of any 12-month period since April 1995, when the figure added a healthy 345,000 positions.""",mostly-true
"""My opponent, Rick Gunn, blocked the expansion of Medicaid — costing half a million people health insurance, including at least 23,000 veterans.""",mostly-true
"Says he was sued by the NRA and the gun lobby ""all because in my city we refused to repeal an ordinance which said you couldn’t shoot guns in city parks.""",mostly-true
"Says Minnesota is ""imprisoning half as many people as Wisconsin, and yet our states have virtually identical crime rates.""",mostly-true
"""Evidence is mounting that marijuana legalization reduces opioid addiction numbers.""",mostly-true
"North Carolina is one of ""very few states"" that give the governor sole discretion to pick judges.",mostly-true
"Says Beto O’Rourke ""voted against"" Hurricane Harvey ""tax relief.""",mostly-true
"Says U.S. Rep. John Carter ""hasn’t held a town hall in five years.""",mostly-true
"""Half of everyone that’s here illegally (in the U.S.) came here legally on a visa and have overstayed their visa.""",mostly-true
"""Thanks to President Trump and Republican leadership, the number of people collecting food stamps has declined by more than two million.""",mostly-true
"Says ""black Americans have 10 times less wealth than white Americans.""",mostly-true
Says Mike Braun has supported two proposals and a lawsuit to end coverage for people with pre-existing conditions.,mostly-true
"""President Trump continues to disrespect patriotic transgender Americans who want to serve their country.""",mostly-true
"""Texas is one of the most gerrymandered states in the union.""",mostly-true
"Says Texas charter schools ""get 100% state $/pupil funding while district schools (95% students) get about 1/3 funding from state w/ rest coming from local prop taxes (which is why those taxes are so high). Districts getting less b/c scarce $ going to charters.""",mostly-true
"Says Rick Scott ""cut $700 million from water management.""",mostly-true
"Says ""43 of Joe’s legislative proposals have become law, including 21 since President Trump took office.""",mostly-true
"""America’s hard-working agricultural producers … have taken a disproportionate hit when it comes to illegal retaliatory tariffs.""",mostly-true
"""There is a big correlation between third grade reading level and whether you go to college or whether you go to prison. And in Florida right now only 56 percent of kids are coming out of third grade at third grade reading level.""",mostly-true
"Says Beto O’Rourke is ""open to abolishing ICE.""",mostly-true
"""Muslims in America have been subjected to more insults, attacks and hate crimes in the last two or three years than ever before, specifically more than after 9-11.""",mostly-true
"Say a ""left wing extremist, chases down, rams car over Trump bumper sticker.""",mostly-true
"Says Donald Trump contradicted his own administration when he said the decision to allow blueprints for 3D-printed guns to be distributed ""doesn’t seem to make much sense.""",mostly-true
"Says Sherrod Brown ""votes 97 percent with Chuck Schumer, almost 95 plus percent with Elizabeth Warren.""",mostly-true
"""In 99 percent of counties in America, someone making the minimum wage working full time can’t afford a 1-bedroom apartment.""",mostly-true
"Says Judge Brett Kavanaugh ""ruled that the Consumer Financial Protection Bureau was unconstitutional (reversed by full Circuit Court).""",mostly-true
"In New York City, ""for every one person experiencing homelessness here, there are about three vacant apartments.""",mostly-true
"""[The] unemployment rate in the Philadelphia metro area is now at its lowest level ever recorded.""",mostly-true
Says a poll showed Democrat Beto O’Rourke within 2 percentage points of Republican Sen. Ted Cruz.,mostly-true
"Says Leah Vukmir ""wrote a letter seeking leniency for a fellow state legislator convicted of sexual assault.""",mostly-true
"""In Houston, Texas, there are more brothels than there are Starbucks.""",mostly-true
"Says ""Claire McCaskill voted for 100 percent of President Obama’s judicial nominees.""",mostly-true
Indiana expanded Medicaid when Mike Pence was governor,mostly-true
"Says Ronald Reagan said immigrants ""brought with them courage and the values of family, work, and freedom. Let us pledge to each other that we can make America great again.""",mostly-true
"Says Adam Putnam ""endorsed the Schumer-Obama Gang of Eight immigration amnesty.""",mostly-true
"Says he ""actually wrote the bipartisan law that makes it illegal to drill off Florida’s coast.""",mostly-true
"""Pat Morrisey joined a federal lawsuit to allow insurance companies to deny coverage for people with pre-existing conditions.""",mostly-true
"""Most (immigrants) do show up in court.""",mostly-true
"Says Donald Trump's executive order ""doesn't address the over 2,000 children who are already separated from their parents, and it doesn't change the fact that we would be jailing children with their families.""",mostly-true
"""There's been a 1,700 percent increase in asylum claims over the last 10 years.""",mostly-true
Says May 2018 marked the 401st straight month of global temperatures exceeding the 20th century average.,mostly-true
"""Trump approval rating better than Obama and Reagan at same point in their presidencies.""",mostly-true
"Says Scott Walker ""has turned down $1 billion of Medicaid money over the course of his tenure.""",mostly-true
"""After Texas cut"" its ""two-year family planning budget by $73 million, one in four clinics closed their doors.""",mostly-true
"""Canada charges the U.S. a 270% tariff on Dairy Products! They didn’t tell you that, did they? Not fair to our farmers!""",mostly-true
"""101 utilities cut rates, credit GOP tax cuts.""",mostly-true
"Says that under Scott Walker, on a percentage basis, Wisconsin is ""spending twice as much on debt service for just basic road repair and maintenance"" than before he took office.",mostly-true
"Under Philip Levine, Miami Beach ""passed a resolution to ban assault rifles, which was not enforceable and never enforced. He passed a resolution to raise the minimum wage, which actually no one got the benefit of because it was not enforced.""",mostly-true
"""National Guard storms Mexico border, makes game-changing impact in just 30 days""",mostly-true
"Says that ""when federal bureaucrats wanted to prohibit the use of wooden cheese boards, which help make tens of millions of pounds of cheese a year"" she ""stepped in, helped eliminate the regulations.""",mostly-true
"Rep. Dan Donovan ""voted for Tax Cuts""",mostly-true
"""Since the end of the financial crisis, we have seen an average of one community bank or credit union disappear every day.""",mostly-true
"""One in six Texans don’t have health care. We’re the most uninsured state in the U.S.""",mostly-true
"Says Austin has ""been ranked repeatedly as one of the most, if not the most, economically segregated cities in the country.""",mostly-true
"""Property and income taxes will be lower in 2018 than they were in 2010.""",mostly-true
"Republican candidate for California governor Travis Allen ""gave campaign donations to Jerry Brown, Gavin Newsom and Barbara Boxer.""",mostly-true
"""Since 2015, the City of Milwaukee has spent more than $22 million on settlements with litigants accusing police of misconduct.""",mostly-true
"""So far this year, more students have been killed in schools than soldiers in combat zones.""",mostly-true
"Says Cecile Richards recently said there’s room in ""her movement"" for people who personally believe abortion is wrong.",mostly-true
"""In 2016, an officer was assaulted in America on an average of every 10 minutes.""",mostly-true
"""By 2022, just the interest payment on our debt will be greater than the defense of our country.""",mostly-true
"""Tammy Baldwin cosponsored legislation that wanted to establish the Department of Peace and Nonviolence.""",mostly-true
"""President Trump is still supported by almost 85 percent of the Republican Party in the state of Ohio, and that's from recent polling, and still has a 58 percent approval rating in Ohio.""",mostly-true
"""I come from the poorest ZIP code in San Antonio.""",mostly-true
"Under Rahm Emanuel, ""We’ve got tree trimmers making six figures.""",mostly-true
"""Alabama is operating government on the lowest amount of tax revenue of any state in the nation.""",mostly-true
"""We have never been paid by the Trump campaign.""",mostly-true
"Says Austin is the ""safest big city in Texas with an unemployment rate under 3% that has been named the best place to live in the entire United States two years running.""",mostly-true
"""Kanye (West) looks and he sees black unemployment at the lowest it’s been in the history of our country. He sees Hispanic unemployment at the lowest it’s been in the history of our country. He sees (women’s unemployment) the lowest it’s been in now almost 19 years.""",mostly-true
"""I’ve cut a half a billion (dollars) out of the EPA just in the last two years. We’ve cut 3,000 jobs out of the EPA.""",mostly-true
"""Our campaign staff was the first to unionize in the history of politics.""",mostly-true
"""We’ve spent more money on the military than the next 12 nations combined.""",mostly-true
"""Right now in Ohio 200,000 people are getting opioid treatment because they have insurance under the Affordable Care Act.""",mostly-true
"""X marks the spot at every HCA location where (Gov. Rick Scott) probably defrauded taxpayers.""",mostly-true
"""Since 1999, firearm deaths in Ohio have risen 58 percent.""",mostly-true
"""When a car is sent to the United States from China, there is a Tariff to be paid of 2 1/2%. When a car is sent to China from the United States, there is a Tariff to be paid of 25%.""",mostly-true
"""Today, we (in Pennsylvania) have higher unemployment and lower job growth than most.""",mostly-true
"""There are only 18 minutes of total action in an average baseball game.""",mostly-true
"""For what it would cost the (National) Guard to make just two arrests at the border, we could give a homeless veteran permanent housing for an entire year.""",mostly-true
"""From 2000-10, U.S. manufacturing employment shrank by a third after holding steady for 30 years.""",mostly-true
"""Just in the Austin MSA alone, 150 people move here every day.""",mostly-true
"The census ""for years and years and years, decades, has asked, ‘Are you a citizen of the United States of America?’""",mostly-true
"""1 in 100 people are sociopaths.""",mostly-true
"Four years after Gov. Andrew Cuomo promised universal pre-K, ""79 percent of 4-year olds outside New York City lack full-day pre-K.""",mostly-true
"""Homelessness has skyrocketed across California. We have the nation’s highest homelessness rate and the nation’s highest homeless population.""",mostly-true
"""States that have implemented waiting periods have seen significant decreases in suicides.""",mostly-true
"Says Michael Screnock ""let a child predator walk without time and let a rapist who preyed on an underage girl go free after only an eight-month sentence.""",mostly-true
"Says Rebecca Dallet ""has talked about her interest in advocating for policies that need to be changed to achieve her political objectives.""",mostly-true
"Says he didn't take ""corporate PAC money.""",mostly-true
"Say Sean Hannity said in 2008 that Obama’s willingness to meet with North Korea was ""disturbing"" while Trump’s ""willingness to meet with North Korea is a huge foreign policy win.""",mostly-true
"Says the U.S. steel and aluminum industry is ""a fraction of what it once was.""",mostly-true
"""The vast majority of crime that is gun related is committed by people who illegally are possessing that firearm.""",mostly-true
"""Because of #TaxReform, 4 million American workers have received raises and bonuses, and 90% of Americans are seeing bigger paychecks this month.""",mostly-true
"""Florida is one of only 10 states that totally prohibit a (firearm) registry.""",mostly-true
"""China, my understanding is, supplies 4 percent of the steel in the U.S.""",mostly-true
"Oklahoma teachers ""are the poorest paid teachers in the US, in a state that gives nearly $500 million in tax handouts to energy companies.""",mostly-true
"Says Mike DeWine ""flip-flopped on the gun issue and has earned an F from the NRA.""",mostly-true
"""The US has approximately 5% of the world's population and 42% of civilian gun ownership.""",mostly-true
"""Probably one out of every two households in Oklahoma has a gun.""",mostly-true
Says 97 percent of gun owners support universal background checks.,mostly-true
"""Seventy to 80 percent of NRA members support a universal background check.""",mostly-true
"""Gov. Rick Scott made it illegal for a doctor to ask a patient if they owned a gun, even a mental health professional. This law was so dangerous that a court had to strike it down.""",mostly-true
"Says ""50 percent of venture capital goes to California. Most of the rest of it goes to New York and Massachusetts.""",mostly-true
"""3 American women are murdered every day by their husband or boyfriend.""",mostly-true
"""One-third of Floridians own guns. One-third.""",mostly-true
"""Fifty seats have already changed hands from the Republicans to the Democrats since Donald Trump was elected.""",mostly-true
"""There are more immigrants in our country right now than any other time.""",mostly-true
"""Food stamp enrollment drops by four million in one month.""",mostly-true
"""George W. Bush doubled the debt from $5 trillion to $10 trillion. President Obama doubled the debt from $10 trillion to $20 trillion. Now we're on course to exceed $30 trillion in the next seven years or so.""",mostly-true
"The UNC athletic director’s $705,000 salary was ""not at market. Not even close.""",mostly-true
"Georgia ""has the lowest minimum wage in the country.""",mostly-true
"""There were slaves in 1845 who helped construct and build the Old Capitol.""",mostly-true
"""Top CEOs (are) making 300 times the average worker.""",mostly-true
"Says one year later, ""the coalition to defeat ISIS has liberated very close to 100 percent of the territory just recently held by these killers in Iraq and Syria.""",mostly-true
"""Since we passed tax cuts, over 3 million workers have gotten tax cut bonuses — many of them thousands and thousands of dollars.""",mostly-true
"On taxes, ""if you go back and look 50 years ago, individuals paid about 7 percent of the total and corporations paid 5 percent. Fast forward 50 years: individuals still 7 percent, corporations (are) down to 2 percent.""",mostly-true
"""No state generates as much solar power as California, or has as many people whose jobs depend on it.""",mostly-true
"Says Texas schools are ranked ""43rd in the nation.""",mostly-true
"California is 41st in the nation in per pupil K-12 spending, but ""No. 1 in per prisoner"" spending.",mostly-true
"""Of all the 62 counties in New York state, all of them, unemployment is going up except for the five counties of New York City.""",mostly-true
"Conservative groups have spent $5 million ""against"" Tammy Baldwin -- five times more than against all other Democratic U.S. Senate incumbents up for election in 2018 combined.",mostly-true
"""Atlanta is on its strongest financial footing in 40 years.""",mostly-true
"In 2011 under Scott Walker, Wisconsin for the first time spent ""more on our prison system than we did"" on the University of Wisconsin System.",mostly-true
"Says a ""recent analysis"" showed that 91 percent of Deferred Action for Childhood Arrivals (DACA) recipients are employed, in school or serving in the military.",mostly-true
"""African American unemployment is the lowest ever recorded in our country. The Hispanic unemployment rate dropped a full point in the last year and is close to the lowest in recorded history. Dems did nothing for you but get your vote!""",mostly-true
"""The average life expectancy for African Americans in Saint Louis and Saint Louis County varies by as much as 18 years compared to the white population, with nearly half of all African-American kids under the age of 18 living in poverty.""",mostly-true
"Wisconsin's state court agency ""basically"" has rented the same office space across from the Capitol ""since 1974.""",mostly-true
Says the Texas General Land Office led by George P. Bush has repaired just two homes since Hurricane Harvey.,mostly-true
"Missouri ""is leading the country when it comes to improving services for mental and behavioral health. Innovation is happening right here.""",mostly-true
"""New Jersey police chief says black people ‘have no value’ and should all be executed.""",mostly-true
"The House tax bill has ""a lot more permanent relief for middle-income and even lower-income families"" than the Senate bill does.",mostly-true
"""In Missouri, there are still (FEMA) cases pending from floods that occurred in 2013.""",mostly-true
"""We’re … getting into the pool of the 100 million people that are not working. That pool is now coming back.""",mostly-true
"The Jerusalem Embassy Act ""passed Congress by an overwhelming bipartisan majority and was reaffirmed by a unanimous vote of the Senate only six months ago.""",mostly-true
"""The violent crime rate has risen, and the homicide rate has risen by more than 20 percent in just two years, really after 30 years of decline in violent crime.""",mostly-true
"""Simply being in this country without documentation is not a crime""",mostly-true
"Among states, Missouri ranks ""3rd (in) average yearly growth of high-tech industries.""",mostly-true
"""FBI Uniform Crime Report for 2016 shows more than four times as many people were stabbed to death than were killed with rifles of any kind.""",mostly-true
"""80 percent of the (individual mandate) tax falls on those who make $50,000 a year or less.""",mostly-true
"""When we came into office, we saw that Missouri had 113,000 regulations. That’s more than 7.5 million words; it’s 40 dictionaries worth of regulations.""",mostly-true
"""Hispanic entrepreneurs, those who have immigrated from Spanish-speaking countries, often start three times as many businesses as white males.""",mostly-true
"""Underreported fact: President @realDonaldTrump raised more in small dollar donations than Obama in 2012 and than Clinton and Bernie combined!""",mostly-true
"""In 2010, 48,000 felons and fugitives lied and illegally tried to purchase guns. They [The Obama administration] prosecuted only 44 of them.""",mostly-true
"""CPS students are learning and growing faster than 96 percent of students in the United States.""",mostly-true
"""Under the Tax Cuts and Jobs Act, the average American family of four will receive a $1,182 tax cut.""",mostly-true
"The diversity visa lottery is ""plagued by fraud.""",mostly-true
"""Coal production up 7.8% in past year. Down 31.5% last 10 years. #endingwaroncoal.""",mostly-true
"""IDC members also get tons of campaign money from real estate, charter school, and health care lobbyists, some of whom are Republicans with connections to Trump""",mostly-true
"""The six wealthiest people in the world (have) as much wealth as the bottom half of the world’s population, 3.7 billion people.""",mostly-true
"""There are parks in Southeast Raleigh that still don’t have air conditioning in the gym""",mostly-true
"""The city (of St. Louis) is no stranger to violence. There were 5,762 violent crimes in 2015 alone, including 188 homicides. The highest rate per capita in the country, according to FBI crime statistics.""",mostly-true
"""Seventy-three percent of our veterans are graduating from drug courts. By contrast, I think most of the people in the very good drug court program — the graduation rate’s like 53, 55 percent. The point of that is that drug courts are working for veterans.""",mostly-true
"""Women in our state will continue to have cost-free access to reproductive health care""",mostly-true
"The state and local tax deduction is a major benefit for moderate-income households because ""50% of households that claim State & Local Tax deduction make under $100K.""",mostly-true
"""The child tax credit, if we don't do it, there will be no tax relief for working families. How much tax relief working families get under tax reform is entirely dependent on whether or not we put in place an increase to the child tax credit.""",mostly-true
"""In the eight years that I was mayor, (there was a) nearly 50 percent drop in violent crime, gang crime — crime went down because we grew our police department, we focused on constitutional community policing, we did some of the most innovative prevention, intervention, job re-entry programs in the nation.""",mostly-true
"""Job creation fell by 70 percent in Wisconsin in 2016"" under Scott Walker.",mostly-true
"""There is a real law in Texas that says it’s illegal to own more than six dildos.""",mostly-true
"The NFL is ""getting massive tax breaks.""",mostly-true
"Says a proposed $1.05 billion Austin school district bond proposition ""will require no tax rate increase.""",mostly-true
"""The Obama administration approved the sale of bump fire stocks on at least two occasions.""",mostly-true
"In Wisconsin, ""we have a bill that would allow hidden, deadly weapons -- every single person to carry one -- no training, no background check, even around schools.""",mostly-true
"""White men have committed more mass shootings than any other group.""",mostly-true
"Says the Dickey Amendment ""prevents the Centers for Disease Control and Prevention from even researching the relationship between gun violence and public health. ... The government can’t study gun violence but is spending $400,000 analyzing the effects of Swedish massages on rabbits.""",mostly-true
"Says that under the Obamacare law, health insurance ""premiums have increased by more than 105 percent since"" 2013.",mostly-true
"""The soda tax can make a difference by reducing consumption of unhealthy soda pop and sugary beverages.""",mostly-true
"California Lt. Gov. Gavin Newsom was ""for (high-speed rail), before he’s against it, and then he’s for it again.""",mostly-true
"New York has ""the biggest outmigration of citizens of any state.""",mostly-true
"""We’re the only developed nation in the world that doesn’t have paid maternity leave.""",mostly-true
"""Since 2010, Republicans have won unaffiliated voters in every general election.""",mostly-true
"""So now they take drugs, literally, and they throw it, a hundred pounds of drugs. They throw it over the wall, they have catapults, but they throw it over the wall, and it lands and it hits somebody on the head.""",mostly-true
"North Korea is ""the fifth or fourth most sanctioned nation.""",mostly-true
"""The bill that I carried cutting MO’s income tax for 1st time in over 100 years will start its 1st phase in jan 1 2018. #moleg @Eric_Schmitt""",mostly-true
"""Republicans want to restore #gunrights to felons""",mostly-true
"Says the Austin metro region ""will lead"" the nation ""with population growth over 50%"" over the next 30 years.",mostly-true
"""Even with a permanent income tax increase... the budget is more than $1 billion out of balance…""",mostly-true
"Says U.S. Treasury Secretary Steven Mnuchin ""wants to use a government jet that costs $25,000 per hour for his honeymoon.""",mostly-true
"""We've got about $3 trillion in trapped cash overseas that basically can't come back in this country because of our tax laws.""",mostly-true
"""President (Ronald) Reagan did a similar thing. George H.W. Bush did a similar order"" as former President Barack Obama’s Deferred Action for Childhood Arrivals, or DACA.",mostly-true
"In addition to his compensation as a judge, ""Roy Moore and his wife (paid themselves) over $1 million from a charity they ran.""",mostly-true
"Under Scott Walker, Wisconsin is ""still 16,000 manufacturing jobs lower than we were during the recession.""",mostly-true
"""Most people on Medicaid are kids, or seniors, or the disabled.""",mostly-true
"""Ted Kaczynski has less restrictive confinement than the youth at Lincoln Hills.""",mostly-true
"""Half of all immigrant households receive benefits from our social welfare system.""",mostly-true
"There are""thousands of Georgia workers that are misclassified as independent contractors,"" who lose benefits, including health care.",mostly-true
"Last year, Democrats won nearly 50% of the vote, yet they hold only 38% of the seats in the state House and 30% of the seats in the state Senate.",mostly-true
"""We’re spending 18 percent of our GDP on healthcare while the average among industrialized countries is closer to 8 percent.""",mostly-true
"""United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.""",mostly-true
"""Undocumented immigrants commit less crimes than the native born.""",mostly-true
"""More Texans have jobs today than ever before in the history of our state.""",mostly-true
"""The number of complaints against police officers has decreased from an average when Mr. (Rick) Baker was mayor from 78 to 14.""",mostly-true
"Says Dontre Hamilton ""was shot 14 times by police for resting on a park bench in Milwaukee.""",mostly-true
"In economic growth, ""Obama's best year was slower than Bill Clinton's worst year.""",mostly-true
"""Of all the money we spend on education, less than 32 percent goes to teachers.""",mostly-true
"There were 2,761 auto thefts in 2006 under Rick Baker and 1,095 auto thefts in 2016.",mostly-true
"Republicans have "" won a thousand seats since Obamacare.""",mostly-true
"""Twitter reaches only 15 percent of the population.""",mostly-true
"""You've got thousands of people serving in the military who are transgender.""",mostly-true
"""We had the best jobs report in 16 years.""",mostly-true
"""We went from zero A elementary schools when I took office to 16 when I left, and our total A and B schools went up by 260 percent.""",mostly-true
"Says Paul Ryan ""has not had a public town hall within the district for over 600 days.""",mostly-true
"""In the ‘40s, 68 cents of every health care dollar was actually paid for by the patient, today it’s only 11 cents.""",mostly-true
"""One in three people who’s receiving treatment for (opioid) drug problems gets some help from Medicaid to pay for that.""",mostly-true
Says it’s documented that City of Austin fees for building an apartment complex are nearly 10 times what Dallas levies.,mostly-true
"California taxes are ""among the highest in the nation.""",mostly-true
"Says Scott Walker recently said ""he got his bald spot from hitting his head on a cabinet, and it's not a joke, he actually said that his bald spot came because he hit his head on a cabinet.""",mostly-true
"France ""wouldn’t buy Texas beef for some reason, yet 76 percent of their energy comes from nuclear power.""",mostly-true
